touch_id,first_msg,group_name,category,subcategory
10424286128689,订单号:4195510302958541139,回收宝验货宝技能组,订单与物流类,订单查询
10424286152056,这个保修他之前买了延长保修到2025年11月份的怎么显示3月份,回收宝验货宝技能组,售后服务类,维修服务
10424286153854,订单号:2422400052822682879,邮寄回收-回收宝,订单与物流类,订单查询
10424286161054,还没发过来,邮寄回收-回收宝,其他,未分类
10424286171882,刚刚你们给我打电话,回收宝验货宝技能组,其他,未分类
10424286179977,退货,回收宝验货宝技能组,售后服务类,退货处理
10424286197935,我是卖家,回收宝验货宝技能组,其他,未分类
10424286194369,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424286197054,快递已预约，为什么到现在没有分配快递员,回收宝验货宝技能组,订单与物流类,物流追踪
10424286199788,这个运费已经付了啊，咋还拒收呢,回收宝验货宝技能组,其他,未分类
10424286217704,18612356746,上门&到店回收-回收宝,其他,未分类
10424286226740,答应给我补偿200啥时候到账,回收宝验货宝技能组,其他,未分类
10424286223161,你们验货宝检测前不清理手机？,回收宝验货宝技能组,其他,未分类
10424286248317,你好，没有人工议价,上门&到店回收-回收宝,服务咨询类,人工服务
10424286272603,订单号:2429438667585149461,回收宝验货宝技能组,订单与物流类,订单查询
10424286269045,订单号:2435955567128382453,回收宝验货宝技能组,订单与物流类,订单查询
10424286275331,你好,邮寄回收-回收宝,订单与物流类,订单查询
10424286280765,你好,邮寄回收-回收宝,订单与物流类,订单查询
10424286285250,订单号:4195634258281223634,回收宝验货宝技能组,订单与物流类,订单查询
10424286288848,你好,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424286285296,你好,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424286296041,订单号:4197348615997832245,回收宝验货宝技能组,订单与物流类,订单查询
10424286296054,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424286303263,你好,上门&到店回收-回收宝,服务咨询类,运营时间
10424286326629,订单号:2431789682549547351,回收宝验货宝技能组,订单与物流类,订单查询
10424286323063,<img src='https://img.alicdn.com/imgextra/i1/2837390741/O1CN01Tq53iv1HLQVoYTzeo_!!2837390741-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424286328454,你好，请问这个价格是怎么核定呢,上门&到店回收-回收宝,产品咨询类,产品价格
10424286332941,验货宝退款,回收宝验货宝技能组,售后服务类,退款处理
10424286328492,帮我重新检测了没有,回收宝验货宝技能组,其他,未分类
10424286373488,订单号:2411472759027176253,回收宝验货宝技能组,订单与物流类,订单查询
10424286358169,回收的电脑没有删除数据有影响吗,邮寄回收-回收宝,其他,未分类
10424286365372,你好,上门&到店回收-回收宝,服务咨询类,运营时间
10424286375236,好像mate30这个还是显示待寄出,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424286368996,可以处理退款吗？,邮寄帮卖及鱼市-回收宝,售后服务类,退款处理
10424286375286,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424286384248,检测的太敷衍人了,回收宝验货宝技能组,其他,未分类
10424286396801,打款支持花呗吗,邮寄回收-回收宝,其他,未分类
10424286394191,请问账号退掉了吗,回收宝验货宝技能组,账户管理类,账户管理类-其他
10424286408507,多久寄回来？,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424286397791,订单号:2434174285058682879,邮寄回收-回收宝,订单与物流类,订单查询
10424286411202,能不能把附带的配件拍个照片给我,回收宝验货宝技能组,其他,未分类
10424286438237,订单号:4197458127768289602,回收宝验货宝技能组,订单与物流类,订单查询
10424286449061,你好,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424286449088,充电口里面有什么？,上门&到店回收-回收宝,其他,未分类
10424286462554,回收需要寄充电器吗,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424286484155,这个机器验货时说有摄像头模糊现象,回收宝验货宝技能组,其他,未分类
10424286485966,为什么又半天不质检啊,邮寄帮卖及鱼市-回收宝,其他,未分类
10424286591215,<img src='https://img.alicdn.com/imgextra/i4/860687739/O1CN01cMQKak272WBEYknmQ_!!860687739-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424286517459,你好,邮寄回收-回收宝,问候语,问候语
10424286532773,<img src='https://img.alicdn.com/imgextra/i3/1035098642/O1CN016jQi4X2Di5pQ50OyQ_!!1035098642-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424286548905,不给运费,回收宝验货宝技能组,其他,未分类
10424286548972,我寄过去的手机究竟收到没有,回收宝验货宝技能组,订单与物流类,订单确认
10424286548985,就是验货宝寄回来给我的，退回来的，我怎么查不到？,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424286550792,为啥这个订单,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424286572360,这个什么时候有确认收货,回收宝验货宝技能组,订单与物流类,物流追踪
10424286645278,你好我的货已经到了验货中心，未拆封，验货中心联系我让我和卖家商量直接发货，不用拆封，我和卖家已经沟通好了，然后怎么联系验货中心帮我发货呢谢谢,回收宝验货宝技能组,订单与物流类,物流追踪
10424286589447,验货宝的验货报告是由谁发给我,回收宝验货宝技能组,其他,未分类
10424286605637,算了，那退回吧,邮寄回收-回收宝,其他,未分类
10424286605689,好了吗,回收宝验货宝技能组,其他,未分类
10424286611980,我的钱到账了吗,邮寄回收-回收宝,其他,未分类
10424286620008,你好还没有签收啊你们,上门&到店回收-回收宝,订单与物流类,物流追踪
10424286620079,SF3134479954446,回收宝验货宝技能组,其他,未分类
10424286641683,给我打个电话,邮寄回收-回收宝,其他,未分类
10424286648895,订单号:4195143685957363809,回收宝验货宝技能组,订单与物流类,订单查询
10424286652480,你好，刚刚邮箱发错了,回收宝验货宝技能组,其他,未分类
10424286661420,怎么签收了,回收宝验货宝技能组,订单与物流类,物流追踪
10424286678588,什么时候质检啊,邮寄回收-回收宝,其他,未分类
10424286693861,给我整坏了,邮寄回收-回收宝,售后服务类,维修服务
10424286693895,这个什么时候质检,邮寄回收-回收宝,其他,未分类
10424286719021,你好,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424286719937,订单号:2428693572745682879,邮寄回收-回收宝,订单与物流类,订单查询
10424286717271,<img src='https://img.alicdn.com/imgextra/i3/2218714809389/O1CN01WfuqV52JEDglcCtfd_!!2218714809389-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424286724443,质检完了嘛,上门&到店回收-回收宝,其他,未分类
10424286738836,HM0QQ8AXAF,回收宝验货宝技能组,其他,未分类
10424286770398,你好，我的验机报告我看到了,回收宝验货宝技能组,其他,未分类
10424286760407,你好,邮寄回收-回收宝,问候语,问候语
10424286755950,订单号:2433810614009621851,回收宝验货宝技能组,订单与物流类,订单查询
10424286768562,可发货了,邮寄回收-回收宝,订单与物流类,物流追踪
10424286778401,你们啥时候打款,邮寄回收-回收宝,其他,未分类
10424286782033,就按385回收吧,邮寄回收-回收宝,其他,未分类
10424286791914,订单号:4196513953517796209,回收宝验货宝技能组,订单与物流类,订单查询
10424286794630,我的订单怎么样了,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424286791062,17326783143,邮寄回收-回收宝,其他,未分类
10424286785696,订单号:2430640776406682879,邮寄回收-回收宝,订单与物流类,订单查询
10424286800001,这是屏幕划痕还是钢化膜划痕,回收宝验货宝技能组,其他,未分类
10424286800029,刚刚工程师来看了，我觉得价格不合适没出，现在打算出了,上门&到店回收-回收宝,产品咨询类,产品价格
10424286797394,帮我拍个瑕疵的视频可以嘛,邮寄回收-回收宝,其他,未分类
10424286809021,可以图片估价吗,上门&到店回收-回收宝,其他,未分类
10424286805477,16613987936,邮寄回收-回收宝,其他,未分类
10424286809057,你好,邮寄回收-回收宝,问候语,问候语
10424286817191,为什么不给我退回？,邮寄回收-回收宝,其他,未分类
10424286828823,我想修改手机号码,回收宝验货宝技能组,其他,未分类
10424286836955,订单号:2434562043890682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424286849509,我刚下单了一个iPad回收。,邮寄回收-回收宝,其他,未分类
10424286841489,还没验货吗,回收宝验货宝技能组,其他,未分类
10424286849599,你好 工程师视频发我了,回收宝验货宝技能组,其他,未分类
10424286859457,订单号:2434712377088682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424286855864,17732557054,邮寄回收-回收宝,其他,未分类
10424286871131,订单号:4197823815214581402,回收宝验货宝技能组,订单与物流类,订单查询
10424286888291,机子弯你们都没检查出来吗？,回收宝验货宝技能组,其他,未分类
10424286880136,你看下这一单,回收宝验货宝技能组,其他,未分类
10424286896307,看下聊天记录哈,邮寄回收-回收宝,其他,未分类
10424286902630,你好,上门&到店回收-回收宝,订单与物流类,订单与物流类-其他
10424286904444,<img src='https://img.alicdn.com/imgextra/i1/2747875992/O1CN01j9wuc41u8OFkW1EHS_!!2747875992-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424286909840,可以请求加快质检吗,邮寄回收-回收宝,其他,未分类
10424286921527,算了不用了,邮寄回收-回收宝,其他,未分类
10424286927899,上门验机的那个给我设置了密码,上门&到店回收-回收宝,账户管理类,登录问题
10424286945829,那个，我今天下单要发快递，我下错位置了，然后我取消以后怎么就没有预付款了？,邮寄回收-回收宝,订单与物流类,订单查询
10424286949448,为什么我已经发货了 快递已经揽收了,回收宝验货宝技能组,订单与物流类,物流追踪
10424286947698,<img src='https://img.alicdn.com/imgextra/i4/2197556192/O1CN0118ZIEa1vbzSsgocx7_!!2197556192-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424286952157,订单号:2435165616510571591,回收宝验货宝技能组,订单与物流类,订单查询
10424286959304,我的手机寄出前没磕碰,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424286965609,订单号:2429537451215808993,回收宝验货宝技能组,订单与物流类,订单查询
10424286968313,我的退回快递单号,邮寄回收-回收宝,订单与物流类,物流追踪
10424286967446,我不退回了,邮寄回收-回收宝,其他,未分类
10424286971919,在吗,上门&到店回收-回收宝,订单与物流类,订单查询
10424286980042,处理了吗,上门&到店回收-回收宝,其他,未分类
10424286988115,我的订单开始验货了吗,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424286982756,回收的人咋还没来,上门&到店回收-回收宝,其他,未分类
10424286994478,怎么刚才联系我的是机器人,上门&到店回收-回收宝,其他,未分类
10424287011531,<img src='https://img.alicdn.com/imgextra/i2/719025607/O1CN015XI5dR1rI3lemXRGt_!!719025607-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424287018736,订单号:4194802297166053932,回收宝验货宝技能组,订单与物流类,订单查询
10424287024118,我的价格能不能高一点,上门&到店回收-回收宝,产品咨询类,产品价格
10424287020573,2430095414589262370,回收宝验货宝技能组,其他,未分类
10424287031342,我的订单为什么还没完成质检,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424287037602,这个是16+256的,上门&到店回收-回收宝,其他,未分类
10424287032253,你好  订单可以加急吗,上门&到店回收-回收宝,订单与物流类,订单与物流类-其他
10424287046614,检验报告屏幕划痕是保护膜上的还是屏幕上的？,回收宝验货宝技能组,其他,未分类
10424287046652,怎么更改验货中心的退回地址,回收宝验货宝技能组,其他,未分类
10424287047596,SF6092994076225,回收宝验货宝技能组,其他,未分类
10424287060136,为什么退回要我自己给钱啊,邮寄帮卖及鱼市-回收宝,其他,未分类
10424287056548,你好，晚上8.30-9点之前有时间,上门&到店回收-回收宝,服务咨询类,运营时间
10424287069104,联系回收人员这么慢吗,上门&到店回收-回收宝,其他,未分类
10424287069192,我想请问一下，那个手机多久才到？,邮寄回收-回收宝,其他,未分类
10424287079046,退款呢,回收宝验货宝技能组,售后服务类,退款处理
10424287079096,你好,回收宝验货宝技能组,售后服务类,维修服务
10424287083531,极速回收交易流程是怎么样的？,邮寄回收-回收宝,服务咨询类,业务咨询
10424287088904,你们一般是什么情况下会贴标签之类的,邮寄回收-回收宝,其他,未分类
10424287090723,这个机子为什么会显示不读卡呢,回收宝验货宝技能组,其他,未分类
10424287093474,什么时候改价,邮寄回收-回收宝,其他,未分类
10424287101557,你好,回收宝验货宝技能组,订单与物流类,物流追踪
10424287103386,订单号:2431337703310045896,回收宝验货宝技能组,订单与物流类,订单查询
10424287107848,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424287123104,刚才平台联系我了，可以抬高价，我取消退回了，价格没有改,邮寄回收-回收宝,产品咨询类,产品价格
10424287130349,我发货的时候发了数据线,回收宝验货宝技能组,订单与物流类,物流追踪
10424287142005,为什么验货宝还不验机啊,回收宝验货宝技能组,其他,未分类
10424287130395,尽快,回收宝验货宝技能组,其他,未分类
10424287131294,怎么我的苹果11预估价是1090，现在给的是苹果x的价234？,邮寄回收-回收宝,其他,未分类
10424287135795,工程师上门回收，验收合格直接给钱吗,上门&到店回收-回收宝,其他,未分类
10424287151034,可以帮忙催一下验机吗，急用,回收宝验货宝技能组,其他,未分类
10424287160041,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424287161858,订单号:2434325557917307152,回收宝验货宝技能组,订单与物流类,订单查询
10424287185241,<img src='https://img.alicdn.com/imgextra/i1/2647676907/O1CN01z3G2mp20tSebGlZmq_!!2647676907-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424287199634,除了屏幕偶尔点不亮其他都是好的啊,上门&到店回收-回收宝,其他,未分类
10424287203210,订单号:2423661891753520168,回收宝验货宝技能组,订单与物流类,订单查询
10424287196983,摄像头里面有灰尘啊,回收宝验货宝技能组,其他,未分类
10424287216716,订单号:2436677619147682879,邮寄回收-回收宝,订单与物流类,订单查询
10424287219421,进度查看,回收宝验货宝技能组,其他,未分类
10424287210494,订单号:2436211165077682879,邮寄回收-回收宝,订单与物流类,订单查询
10424287224840,<img src='https://img.alicdn.com/imgextra/i3/2647676907/O1CN017nkMfM20tSeYhvji3_!!2647676907-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424287226643,订单号:2432474329544468151,回收宝验货宝技能组,订单与物流类,订单查询
10424287234714,你好,邮寄回收-回收宝,问候语,问候语
10424287229400,好慢好慢啊,回收宝验货宝技能组,其他,未分类
10424287234744,在哪,邮寄回收-回收宝,其他,未分类
10424287233894,你好,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424287241961,订单号:2430575259863931159,回收宝验货宝技能组,订单与物流类,订单查询
10424287250023,订单号:2433871959870682879,邮寄回收-回收宝,订单与物流类,订单查询
10424287251819,价格问题,上门&到店回收-回收宝,产品咨询类,产品价格
10424287250063,请问寄回充电器要带吗,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424287264428,解不开，你们还回收吗？你们拆机用吗？,邮寄回收-回收宝,其他,未分类
10424287265329,订单号:4198508571498746709,邮寄帮卖及鱼市-回收宝,订单与物流类,订单查询
10424287260900,怎么还没验货啊,回收宝验货宝技能组,其他,未分类
10424287281570,好的,邮寄回收-回收宝,其他,未分类
10424287301317,你好,邮寄回收-回收宝,问候语,问候语
10424287302218,你好,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424287313027,我发过去的手机忘记取消密码了。,回收宝验货宝技能组,账户管理类,登录问题
10424287354406,寄出去的邮费是谁承担？,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424287357146,这个是监管机吗,回收宝验货宝技能组,其他,未分类
10424287372447,我的手机呢,邮寄回收-回收宝,其他,未分类
10424287376003,订单号:2411606533554784382,回收宝验货宝技能组,订单与物流类,订单查询
10424287370673,竞拍结束是不是卖最高价那个,邮寄帮卖及鱼市-回收宝,其他,未分类
10424287393165,是的,回收宝验货宝技能组,其他,未分类
10424287403002,订单号:4198242019822967634,回收宝验货宝技能组,订单与物流类,订单查询
10424287428280,你好,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424287435451,验机报告,回收宝验货宝技能组,其他,未分类
10424287428300,什么时候来取件,邮寄回收-回收宝,其他,未分类
10424287439061,钱什么时候打到我账户上？,邮寄回收-回收宝,账户管理类,账户管理类-其他
10424287441796,你好  我下单的上门回收  会有工程师上门检测吗,上门&到店回收-回收宝,其他,未分类
10424287478603,你好，这个验机,回收宝验货宝技能组,问候语,问候语
10424287480407,<img src='https://img.alicdn.com/imgextra/i3/2394712628/O1CN01SyIMIJ1VHft7wZ7Cp_!!2394712628-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424287475985,什么时候能退回,邮寄回收-回收宝,其他,未分类
10424287496602,您好,上门&到店回收-回收宝,产品咨询类,产品价格
10424287496629,订单号:2434573275675694772,回收宝验货宝技能组,订单与物流类,订单查询
10424287510131,你好,邮寄回收-回收宝,产品咨询类,产品价格
10424287510145,帮我查询下这个是米10自尊吗,回收宝验货宝技能组,其他,未分类
10424287507452,联系工程死了吗,上门&到店回收-回收宝,其他,未分类
10424287503891,你好,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424287514642,我的手机什么时候处理确认收货啊,回收宝验货宝技能组,订单与物流类,物流追踪
10424287517378,怎么还没验货呀,回收宝验货宝技能组,其他,未分类
10424287528104,极速回收邮费谁承担？,邮寄回收-回收宝,其他,未分类
10424287529004,我买的这个手机大概什么时候能验完货？,回收宝验货宝技能组,其他,未分类
10424287551550,不是昨晚五点半签收，说是24小时内验机完成总不能卡着时间吧,回收宝验货宝技能组,订单与物流类,物流追踪
10424287552500,你好,回收宝验货宝技能组,售后服务类,维修服务
10424287571327,人工,回收宝验货宝技能组,服务咨询类,人工服务
10424287572248,订单号:4195841223812307125,回收宝验货宝技能组,订单与物流类,订单查询
10424287578597,更换屏幕外玻璃还能入手吗,回收宝验货宝技能组,其他,未分类
10424287585753,我有两个物品一起下的单，一起发的一个快递,邮寄回收-回收宝,订单与物流类,物流追踪
10424287592077,你好,邮寄回收-回收宝,问候语,问候语
10424287592970,订单号:4192959854719711932,回收宝验货宝技能组,订单与物流类,订单查询
10424287613633,订单号:4196213065916318326,回收宝验货宝技能组,订单与物流类,订单查询
10424287613675,人工,回收宝验货宝技能组,服务咨询类,人工服务
10424287625331,订单号:2437255454536682879,邮寄回收-回收宝,订单与物流类,订单查询
10424287623590,你们验机开机密码,回收宝验货宝技能组,账户管理类,登录问题
10424287631699,你好,邮寄帮卖及鱼市-回收宝,订单与物流类,订单与物流类-其他
10424287637070,取消订单,邮寄回收-回收宝,订单与物流类,订单取消
10424287649628,订单号:4194992379188372523,回收宝验货宝技能组,订单与物流类,订单查询
10424287647881,订单号:2437620349621682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424287655942,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424287654190,订单号:2434427151928936568,回收宝验货宝技能组,订单与物流类,订单查询
10424287665855,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424287683822,MU0QQF58DH,回收宝验货宝技能组,其他,未分类
10424287686515,订单号:2436867051886682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424287682075,为啥退了,回收宝验货宝技能组,其他,未分类
10424287686589,订单号:2432676324371682879,邮寄回收-回收宝,订单与物流类,订单查询
10424287717122,2436752100761819591这个订单编号 我发货时没写小纸条,回收宝验货宝技能组,订单与物流类,物流追踪
10424287752222,徐汇万科中心没啊,上门&到店回收-回收宝,其他,未分类
10424287759401,订单号:4191029712946270820,回收宝验货宝技能组,订单与物流类,订单查询
10424287754966,能直接寄给买家吗,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424287765729,你好，我看物流已经到深圳了，麻烦收货后尽快验收,邮寄回收-回收宝,订单与物流类,物流追踪
10424287764888,订单号:2432209909375682879,邮寄帮卖及鱼市-回收宝,订单与物流类,订单查询
10424287767560,订单号:2435564823254180160,回收宝验货宝技能组,订单与物流类,订单查询
10424287772075,bs机可以收吗,邮寄回收-回收宝,其他,未分类
10424287810702,你好，刚寄到验货中心的机器我忘记有没有退出id了,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424287781976,需要邮寄充电器吗,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424287787330,订单号:2434455339306682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424287791819,屏幕那个不是划痕,回收宝验货宝技能组,其他,未分类
10424287792737,收到短信说屏幕锁锁了,回收宝验货宝技能组,其他,未分类
10424287793695,你好我有个回收订单,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424287799978,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424287801769,<img src='https://img.alicdn.com/imgextra/i4/2208615466613/O1CN01QzQgl21yioD4Z9mz3_!!2208615466613-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424287820624,好了没,回收宝验货宝技能组,其他,未分类
10424287836842,订单号:2344300536255194566,回收宝验货宝技能组,订单与物流类,订单查询
10424287836900,相机电池充电器要给吗,邮寄回收-回收宝,其他,未分类
10424287855756,订单号:4195428194930657031,回收宝验货宝技能组,订单与物流类,订单查询
10424287862055,你好这个手机序列号是多少,回收宝验货宝技能组,其他,未分类
10424287898945,卖家不理人，发货错误地址，而且主页重新上架相同商品,回收宝验货宝技能组,订单与物流类,物流追踪
10424287912493,美版卡贴机,上门&到店回收-回收宝,其他,未分类
10424287926868,订单号:4195669968092177200,邮寄帮卖及鱼市-回收宝,订单与物流类,订单查询
10424287990714,您好，您收快递的时候，除了手机，还有一个电子书吗？,邮寄回收-回收宝,订单与物流类,物流追踪
10424287995225,你好,邮寄帮卖及鱼市-回收宝,订单与物流类,物流追踪
10424288000630,<img src='https://img.alicdn.com/imgextra/i1/2977413896/O1CN01UFmbYh1eeQ6G62gaB_!!2977413896-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424287993476,怎么有那么多划痕？还是没擦干净？,回收宝验货宝技能组,其他,未分类
10424288007852,订单号:2436892323043682879,邮寄回收-回收宝,订单与物流类,订单查询
10424288012324,订单号:4196893932005469028,回收宝验货宝技能组,订单与物流类,订单查询
10424288014160,SF3132553471644,回收宝验货宝技能组,其他,未分类
10424288046502,订单号:2435559890589052261,回收宝验货宝技能组,订单与物流类,订单查询
10424288053775,<img src='https://img.alicdn.com/imgextra/i4/3358454262/O1CN01igxX1y1hM33ncweul_!!3358454262-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424288059132,回收是900多，检测完才249选？,邮寄回收-回收宝,其他,未分类
10424288064522,什么玩意，快递一天没动,邮寄回收-回收宝,订单与物流类,物流追踪
10424288059192,订单号:2434306153294682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424288081694,为什么这么慢，昨天加今天不是两天了吗,回收宝验货宝技能组,其他,未分类
10424288111344,订单号:4197664116503028314,回收宝验货宝技能组,订单与物流类,订单查询
10424288119449,2433844848343682879,邮寄回收-回收宝,其他,未分类
10424288123022,人工,邮寄回收-回收宝,服务咨询类,人工服务
10424288122168,订单号:4196869416420629138,回收宝验货宝技能组,订单与物流类,订单查询
10424288124851,订单号:4196990451071661945,回收宝验货宝技能组,订单与物流类,订单查询
10424288123067,你可以看到我上次讲的吗,上门&到店回收-回收宝,其他,未分类
10424288126671,这费用,邮寄帮卖及鱼市-回收宝,其他,未分类
10424288137451,邮费怎么付给快递员？,回收宝验货宝技能组,订单与物流类,物流追踪
10424288150078,订单号:2435049409972682879,邮寄回收-回收宝,订单与物流类,订单查询
10424288155446,我这边手机老板说,回收宝验货宝技能组,其他,未分类
10424288182461,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424288151883,怎么价格降这么多,邮寄回收-回收宝,产品咨询类,产品价格
10424288165348,如果你们验货宝没把手机存在问题验出来，或者我收到的货和验货宝的检验报告有差距，使用个一个月就坏了，怎么办？,回收宝验货宝技能组,售后服务类,维修服务
10424288162698,我寄回的机子有问题？,上门&到店回收-回收宝,订单与物流类,订单与物流类-其他
10424288177901,为啥和参考价差距这么大,邮寄回收-回收宝,其他,未分类
10424288172541,报告单里的拍照有斑,回收宝验货宝技能组,其他,未分类
10424288178876,总共值400多？,上门&到店回收-回收宝,其他,未分类
10424288194113,订单号:2433538599581175065,回收宝验货宝技能组,订单与物流类,订单查询
10424288192349,你好,回收宝验货宝技能组,订单与物流类,物流追踪
10424288186087,人工,回收宝验货宝技能组,服务咨询类,人工服务
10424288199519,订单号:2434199630653086567,回收宝验货宝技能组,订单与物流类,订单查询
10424288191497,对报告有异议,回收宝验货宝技能组,其他,未分类
10424288210355,<img src='https://img.alicdn.com/imgextra/i3/1655598803/O1CN013t2Zo72Etpat3XCG0_!!1655598803-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424288212167,E50QQE956C,回收宝验货宝技能组,其他,未分类
10424288227438,线下门店在哪里,上门&到店回收-回收宝,其他,未分类
10424288234642,订单号:2409735326782783854,回收宝验货宝技能组,订单与物流类,订单查询
10424288241820,订单号:4185396326581817847,回收宝验货宝技能组,订单与物流类,订单查询
10424288247287,屏幕就是点灰尘，还脱胶起泡，坑人呢吧！赶紧寄回来，保证完好寄回来！,上门&到店回收-回收宝,订单与物流类,订单与物流类-其他
10424288249987,订单号:2434871928768682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424288254439,18482377185,邮寄回收-回收宝,其他,未分类
10424288251775,查收件人信息,回收宝验货宝技能组,其他,未分类
10424288268807,我想问你们那个方案,回收宝验货宝技能组,其他,未分类
10424288274264,订单号:4196876040006327144,回收宝验货宝技能组,订单与物流类,订单查询
10424288277829,订单号:2436892323043682879,邮寄回收-回收宝,订单与物流类,订单查询
10424288354367,怎么处理？,回收宝验货宝技能组,其他,未分类
10424288288633,我想知道这个拍照有斑,回收宝验货宝技能组,其他,未分类
10424288295871,你看看在线了不,邮寄帮卖及鱼市-回收宝,其他,未分类
10424288294983,我要重点把瑕疵拍给我看,回收宝验货宝技能组,其他,未分类
10424288308440,你好。,回收宝验货宝技能组,售后服务类,维修服务
10424288317408,手机给我回收哪里去了,上门&到店回收-回收宝,其他,未分类
10424288318346,你好，验货宝会撕我的手机贴膜吗？,回收宝验货宝技能组,其他,未分类
10424288314789,啥时候能退回,上门&到店回收-回收宝,其他,未分类
10424288320189,我的手机现在怎么处理的,邮寄回收-回收宝,其他,未分类
10424288320190,你好,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424288330910,<img src='https://img.alicdn.com/imgextra/i4/2216502103375/O1CN01r46dLZ1annkUaBaCn_!!2216502103375-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424288323789,这个买家不要了，可不可以让验货宝那边发到别的买家去?,回收宝验货宝技能组,其他,未分类
10424288330935,订单号:2429598541969682879,邮寄帮卖及鱼市-回收宝,订单与物流类,订单查询
10424288341703,你好,上门&到店回收-回收宝,订单与物流类,订单查询
10424288344468,卖了一个苹果手表,邮寄回收-回收宝,其他,未分类
10424288347146,订单号:2435405883489682879,邮寄回收-回收宝,订单与物流类,订单查询
10424288364298,订单号:4197348615997832245,回收宝验货宝技能组,订单与物流类,订单查询
10424288381399,订单号:2429575935004096586,回收宝验货宝技能组,订单与物流类,订单查询
10424288394828,在哪里取消退款？,回收宝验货宝技能组,售后服务类,退款处理
10424288390371,你好  这个短时验货通过了吗,回收宝验货宝技能组,其他,未分类
10424288390382,2437376557648682879,邮寄回收-回收宝,其他,未分类
10424288404779,你好,邮寄回收-回收宝,订单与物流类,物流追踪
10424288415521,你好,上门&到店回收-回收宝,账户管理类,登录问题
10424288414640,能不能退给我,上门&到店回收-回收宝,其他,未分类
10424288419134,我要修改收货人电话,回收宝验货宝技能组,订单与物流类,物流追踪
10424288418241,验机报告里面有防水标变红是什么意思,回收宝验货宝技能组,其他,未分类
10424288419189,订单号:2435049409972682879,邮寄回收-回收宝,订单与物流类,订单查询
10424288426378,18643915758,邮寄回收-回收宝,其他,未分类
10424288433553,人工,回收宝验货宝技能组,服务咨询类,人工服务
10424288461476,好,回收宝验货宝技能组,其他,未分类
10424288433596,订单号:2434863723044682879,邮寄回收-回收宝,订单与物流类,订单查询
